latitude,longitude
35.46883,44.39098
33.75,44.633333
32.117852,20.067181
30.073413000000002,66.9891
32.910299,68.882423
23.610346,83.810174
30.189365000000002,66.99781899999999
4.6458330000000005,-74.063333
-38.698045,-72.32623199999999
25.906267,93.72759
33.706199,69.383108
33.967641,68.948385
32.739996999999995,67.625093
23.979167,97.90472199999999
33.747141,45.552405
34.475553000000005,68.654381
23.042092999999998,88.89523299999999
42.203769,43.990513
36.657645,42.602422
12.808454,45.035652
47.097936,37.542895
33.251563,44.391939
33.75,44.633333
33.991667,44.7775
31.414447999999997,34.541762
34.432782,70.44948199999999
0.48560699999999996,29.461297
33.099925,44.583333
33.223512,44.434701000000004
37.366389,44.085278
30.869040999999996,66.141526
30.182125,67.000517
36.305721000000005,43.146972999999996
32.969967,70.276797
6.644421,122.273133
33.67025,36.121567999999996
4.733333999999999,7.316667
33.490311,72.120923
2.021916,45.313466999999996
33.921926,71.462577
32.614481,44.024968
34.944102,69.273052
36.34,43.13
32.766667,22.633266
37.565139,42.041575
25.852107,-97.50563199999999
31.211645,34.110425
11.708960000000001,11.06997
24.868401000000002,66.994566
7.374294,124.266625
34.1718,72.272039
35.46883,44.39098
34.256840999999994,38.317288
19.876165,75.343314
5.95,15.6
9.716667,8.85
33.3,44.4
26.179222,91.753346
11.833333,13.15
34.524667,69.192392
2.0553470000000003,45.301684
33.34156,44.275473
11.520144,13.685689000000002
33.132815,70.035392
34.726944,72.69444399999999
32.268808,68.496303
14.346110999999999,120.980556
9.203496000000001,12.495389999999999
33.462707,44.157787
33.908578000000006,71.07005500000001
6.439985,-76.684247
10.592528999999999,14.321009
33.368272,44.363877
24.884723,66.832021
28.340071000000002,68.188997
34.764902,72.32594499999999
30.87394,33.788052
32.082884,72.67144499999999
5.856886,125.006194
36.866667,70.83444399999999
32.432221999999996,70.036389
33.368140999999994,44.363851000000004
34.244107,71.497025
28.232395,81.33322
12.650052,-7.999956
32.989724,70.603833
48.069282,37.741918
36.34,43.13
21.5,85.5
24.289061,9.465237
15.766197,24.904221
31.550039,65.45263
34.286763,74.462401
33.3,44.4
20.257353,0.99103
33.3,44.4
43.565803,43.583255
36.460619,43.204437
48.062222,37.675
6.068226,101.661293
30.219438,66.995553
41.890209999999996,12.492231
22.330391,91.82518
7.10677,124.82583799999999
16.930414000000003,49.365315
13.092207,123.500619
29.141029,69.099877
31.211726000000002,34.110523
33.741026,68.939036
33.772259000000005,73.895241
33.087354,44.611213
54.597269,-5.930109
29.900005,69.25
34.34013,63.752880000000005
33.508462,73.044217
33.748608000000004,44.628128000000004
15.502404,45.449853999999995
25.103889000000002,89.188333
33.3,44.4
33.533541,71.057467
34.32915,63.232443999999994
41.008281,28.977490000000003
6.242807,101.297953
31.524133000000003,34.596527
15.352679,44.207052000000004
34.014167,71.97615400000001
35.469059,44.391918
25.541805,90.578986
48.850691,37.608076000000004
50.448549,30.529040000000002
-34.066106,18.614504
29.125773,69.315062
30.248908,31.354515000000003
0.499012,29.452754
31.132608,33.803160999999996
32.864184,13.208873
24.953689999999998,66.973659
36.34,43.13
34.192537,43.886423
33.934218,75.113672
9.503691,8.928101
31.853610999999997,64.71
32.438021,62.150608999999996
6.957317,-71.86983000000001
-12.73574,-72.614288
34.941217,69.262761
37.317202,41.792458
34.333206,45.383492
37.114157,79.922211
33.69645,68.14658
34.604447,43.685789
34.186336,45.126056
15.662876,43.945765
18.862867,80.381881
6.700696000000001,101.433915
34.101797999999995,71.798084
18.845076000000002,81.159249
33.297319,44.423633
36.34,43.13
24.545564000000002,27.173532
33.85,44.233333
25.496684,93.112549
14.079444,44.185556
33.251389,44.391944
27.494766,67.951329
34.882576,44.62634
51.500152,-0.126236
32.553009,75.110753
36.374029,42.451435
26.540563,86.748517
33.156362,69.32232900000001
36.3367,43.128347
32.957215999999995,70.569924
47.098056,37.810278000000004
32.661035999999996,44.407655
-23.124529000000003,-56.69481999999999
10.854444,11.431944
33.320374,44.395528000000006
33.101959,69.021179
37.374774,44.085309
33.695975,70.336069
33.193642,44.404857
30.139067999999998,66.981415
34.653915000000005,61.201502000000005
33.241541999999995,69.82847
33.570568,44.547048
33.35004,43.783488
35.684521000000004,64.292107
33.664353999999996,44.373779
30.041384000000004,31.202875
6.394265,101.536173
10.816635,7.566661
24.893379,67.028061
35.196559,71.87261600000001
33.75,44.633333
35.297834,71.53827
34.533753000000004,43.483738
34.603968,43.686896000000004
33.358508,69.859741
33.999938,69.019532
34.129857,71.08398199999999
5.986263,121.041354
10.989777,12.153689
24.742293,93.981597
43.6825,43.533889
33.972691,44.918236
33.700124,44.669044
8.637278,-72.737852
32.363723,64.80789200000001
24.817010999999997,93.936844
34.233230999999996,68.286231
6.258889,102.055
34.00205,71.382825
43.511111,44.6
33.325,44.422
33.749891999999996,44.633421000000006
34.570012,38.292165000000004
25.846525,93.429875
34.546820000000004,71.457132
22.324617,91.81208199999999
24.817010999999997,93.936844
33.912221,71.55498100000001
28.087096999999996,30.761840000000003
37.001385,6.55432
32.011862,65.000854
35.848126,64.24248
31.829241999999997,64.567871
32.162702,63.423539
32.474362,62.217783
33.3,44.4
33.322496,44.393295
32.483333,44.433333000000005
11.989286,25.615132
16.886416,97.63288299999999
18.33244,120.617974
1.35,-77.6
33.358508,69.859741
36.765190000000004,68.79878199999999
20.181843,80.006844
43.159043,46.965457
6.772403999999999,101.292062
33.693849,44.798704
33.571807,44.536066999999996
26.211389,50.459722
30.182125,67.000517
6.861453999999999,101.258744
36.34,43.13
33.799263,71.560006
30.727675,31.724866
40.999414,29.22658
33.095121999999996,44.588037
13.988914999999999,45.5771
34.933631,69.235392
7.112344,124.828872
32.350528999999995,64.77292299999999
2.032623,45.340469
46.473007,30.738764
-3.340822,29.308681
31.186667,34.008889
30.922447,66.444722
23.725002,90.412
30.410099,19.570041
23.000197,84.64268100000001
42.880888,20.867213
23.811388,90.41210600000001
28.632695000000002,69.183798
11.833333,13.15
34.005534999999995,71.403186
34.931078,43.414057
16.789154,96.20030200000001
12.0,8.516667
33.247211,44.356759999999994
34.555349,69.207486
15.455484,44.377978000000006
34.002581,71.541488
6.021730000000001,101.962744
26.705383,88.431226
6.681959,121.985477
30.209304,67.018137
34.316666999999995,71.05
19.46499,0.8559889999999999
35.46883,44.39098
33.971348,44.92668
33.888628999999995,35.495478999999996
24.893379,67.423056
33.314009000000006,44.506622
26.696457000000002,84.89586899999999
26.730321999999997,64.147824
34.880732,44.619885
24.502760000000002,89.142393
31.522688,34.595578
33.271403,44.493660999999996
1.807411,-78.76375300000001
6.296389,101.72833299999999
6.686475,101.139088
32.559762,41.919647
31.285505999999998,48.643415999999995
33.243428,44.025114
33.247158,44.356514000000004
23.727913,86.104956
15.695,43.5975
33.268315,44.34494
33.726531,71.007604
54.613319999999995,-5.932373999999999
43.316942,45.066353
33.906934,71.503916
31.205314,16.588936
34.193914,43.875221
36.680279,69.112038
32.075659,64.836477
23.726101999999997,90.846355
33.691666999999995,68.4025
31.970488,34.793181
32.212523,70.460353
38.48914,43.40889
-3.9710330000000003,138.319028
28.458421,68.133223
34.286763,74.462401
31.046051000000002,34.851612
39.253285999999996,39.852928000000006
32.089724,20.122414000000003
24.187631,23.283383999999998
23.584152,84.05354799999999
33.953627000000004,68.88525
7.0676190000000005,124.737647
33.97869,44.934512
42.978367999999996,47.491066
31.816667,64.55
29.347465999999997,66.638976
-3.262778,29.903158
32.867909000000004,44.217482000000004
6.202025,101.252379
36.331417,43.126823
33.512753000000004,36.295873
33.336690000000004,44.408735
4.15,28.416666999999997
33.75,44.633333
32.614481,44.024968
33.971348,44.92668
34.979906,70.910511
26.605271000000002,93.634392
37.181789,68.913158
33.535740999999994,44.239684999999994
35.95,68.7
6.626886,101.445272
18.815236,82.712102
33.639204,68.76332
36.801728999999995,66.951146
5.613519,5.186918
54.18006,-6.3339300000000005
34.855556,69.64944399999999
13.816872,122.783772
37.445932,43.744984
22.238019,86.801633
31.129669,33.802475
25.15352,62.323698
33.33766,66.284319
34.92969,72.416834
11.833333,13.15
31.524133000000003,34.596527
33.772815,35.8979
36.991237,69.608339
19.598768,80.226671
31.357021999999997,34.326947
33.949776,44.152668
34.115766,72.051902
33.3,44.4
33.450198,43.28351
34.929513,43.415098
18.9,81.35
7.073424,124.606719
42.978367999999996,47.491066
34.880611,44.620245000000004
34.119766,71.104745
28.949134,58.884149
36.641963,69.089552
6.8686110000000005,101.25
6.190087999999999,101.797961
29.195278000000002,67.643889
30.5,47.816666999999995
33.370251,44.278696999999994
33.5111,36.3064
34.434077,70.447712
35.69206,64.295739
24.182748999999998,94.151376
6.258889,102.055
33.038032,40.284613
16.753657,121.03983000000001
25.2727,94.0265
47.262305,37.785967
33.325010999999996,44.422115000000005
33.411707,44.432341
32.304842,69.570392
12.84353,22.944585999999997
7.550660000000001,6.233911
34.434166999999995,70.447778
36.34,43.13
33.888628999999995,35.495478999999996
8.158126,125.124987
33.921926,71.462577
33.250559,44.268464
28.486481,66.260483
-33.025775,-71.55181800000001
33.521881,36.305104
9.824977,12.624779
24.834803,67.356297
34.61391,71.92900999999999
55.755826,37.6173
6.202025,101.252379
28.607431,68.231735
31.768319,35.21371
32.627232,36.109572
32.986111,70.604167
32.483333,44.433333000000005
33.748608000000004,44.628128000000004
35.070469,70.690048
32.056971999999995,35.299099
24.861462,67.009939
33.55,68.416667
24.893379,67.028061
16.930414000000003,49.365315
33.7075,71.002222
31.39708,34.555231
32.834893,13.164786999999999
31.217343,34.10921
5.856681,-76.18562299999999
7.716666,81.700188
33.871944,44.813333
2.6558330000000003,41.410833000000004
11.856722,13.169709
32.470641,44.415212
33.381146,44.34494
25.74842,89.253996
25.637925,62.187884999999994
3.4252190000000002,-76.510584
26.162717999999998,50.611959999999996
33.431831,43.311501
34.601846,43.67403
29.03345,69.150094
33.797160999999996,75.090141
34.604328,43.68557
11.835157,13.154307999999999
30.96,61.86
24.633691,87.850064
35.46883,44.39098
33.3,44.4
19.639543,79.474959
18.25243,81.241045
12.874047000000001,44.906819
33.389934000000004,44.460652
36.329661,43.070428
-26.823991999999997,27.840381
33.966667,36.666667
3.01488,-76.48396899999999
26.967765000000004,64.12402900000001
7.652525999999999,122.947893
32.865458000000004,44.212410999999996
8.436226,-73.286661
33.510670000000005,44.233409
33.165289,43.86549
48.8532,37.6053
34.012545,36.173733
24.663717000000002,93.906269
36.488378000000004,65.7903
24.658042000000002,93.980085
55.61189,37.603812
24.901385,67.025986
27.288889,68.50444399999999
24.278531,88.751805
2.4093299999999997,42.976099
6.128024,101.774963
9.004195,125.647026
10.283709,11.168021000000001
54.180078,-6.337326
31.133195,33.799728
33.326043,44.425128
36.215548999999996,37.159279
48.856614,2.3522220000000003
35.77677,10.825516
11.833333,13.15
24.789417,93.924015
7.2884720000000005,124.269943
33.381146,44.34494
16.800006,43.149996
33.307049,62.136421
7.476727,15.601668
33.9146598,71.459198
13.824812,100.293756
24.932516,67.129359
24.644924,93.99929
34.009667,71.579994
28.166666999999997,67.866667
33.037929999999996,40.284293
33.305081,44.488946999999996
24.585433,92.58913199999999
33.35004,43.783488
12.34494,14.183417000000002
36.34,43.13
38.054956,23.807655
7.716666,81.700188
6.384576,101.502075
28.546260999999998,68.220079
31.252972999999997,34.791462
10.59583,123.483172
13.756657,100.501863
33.3,44.4
31.52255,34.453632
7.135821000000001,16.910571
29.395721,71.68333299999999
33.3,44.4
48.140853,37.63897
31.1279,34.161843
43.316666999999995,45.066666999999995
33.286649,44.354396
19.007841,81.060301
33.2525,75.057778
33.971348,44.92668
33.304722,44.0275
32.102099,70.20567700000001
34.457495,43.798895
36.617801,37.07654
34.921551,43.472915
24.806607,93.95930899999999
11.046869000000001,49.18931
4.556138,5.919980000000001
42.870022,74.58788299999999
35.031857,65.07444
33.251506,44.5078
1.75,44.75
33.511562,36.306737
32.216056,70.382902
11.532653999999999,12.997888
30.629406,18.352145999999998
12.678654,14.290459
31.008056,66.39805600000001
2.583673,42.972415000000005
31.966072999999998,65.53099
4.682456,118.245651
28.002038,65.285708
33.35,43.783333
31.05,46.266667
33.314654,44.347297999999995
14.684444000000001,121.0975
33.8992731,71.4570093
13.988914999999999,45.5771
33.921926,71.462577
33.3,44.4
34.009667,71.579994
47.454133,37.868196000000005
20.951666,85.098524
24.429694,93.719597
7.375071000000001,124.26766200000002
30.182125,67.000517
33.314009000000006,44.506622
33.257337,44.394566
13.015602000000001,24.863091
54.642435,-5.829994999999999
26.221365999999996,50.514853
33.298668,44.423196999999995
6.827704,101.178852
26.300278000000002,91.4
4.593448,7.960961
0.733681,29.553255
33.511061,36.311062
11.846297,75.629537
24.972870999999998,67.06433100000001
33.75,44.633333
33.547356,69.740414
14.265138,121.445472
25.799767000000003,93.783177
34.0,71.383333
6.7211240000000005,31.437046999999996
24.916667,67.033333
32.137715,35.283705
2.085509,45.402747999999995
33.786899,75.099576
27.524256,84.346967
0.851741,29.612244
33.566561,69.878354
36.34,43.13
33.324999,44.422009
24.927484,86.33009200000001
48.703158,9.653999
28.750093,68.07604599999999
24.928079999999998,67.06433100000001
7.391961,125.084535
24.749905,84.370896
36.34,43.13
33.3,44.4
33.7,45.083333
33.373901000000004,44.536066999999996
34.604107,43.683304
34.273703999999995,45.165826
39.933369,32.845471
34.28751,74.462463
18.798683,1.8318330000000003
23.005816,85.174133
32.946178,69.176298
23.724916,90.397552
31.205447999999997,16.588864
35.610519000000004,64.809208
29.142917999999998,69.095774
33.905556,44.725278
35.46883,44.39098
2.94244,44.181694
33.35,43.783333
-0.36027800000000004,42.548778000000006
34.929167,43.493056
35.516236,24.018807000000002
47.958573,37.779259
13.066667,24.533333
35.167134000000004,63.769538
31.210603999999996,34.114928000000006
6.7722240000000005,47.429309
48.43468,38.220428000000005
8.280488,126.255202
31.823601,64.564087
7.602753999999999,125.169529
33.743159000000006,44.610347999999995
33.530734,44.274291999999996
28.630806,69.18625899999999
6.426014,101.823063
34.630493,69.888713
43.484122,43.627361
27.341446,66.369478
37.084227,-94.513281
25.654346,88.915672
42.969374,47.500628999999996
36.665,65.752
25.5,90.333333
16.005906,120.233149
33.361103,44.314192999999996
34.689769,70.14558000000001
7.946283,-72.89880699999999
33.247211,44.356759999999994
33.973828999999995,44.934748
33.325,44.422
30.183009000000002,66.998603
34.0894,70.683
33.315898,44.397758
33.55,68.416667
33.381146,44.34494
36.043825,41.715844
33.749983,44.633427000000005
41.052494,28.992634000000002
4.735972,45.203972
32.747876,69.861777
26.478903000000003,90.556607
30.165685999999997,67.00178000000001
34.049388,71.58154300000001
33.380016,44.538278000000005
36.34,43.13
3.1166669999999996,43.65
12.187141,11.706828999999999
34.604447,43.685789
33.773348999999996,45.14945
33.394528,44.380392
32.116667,20.066667000000002
33.346641,44.401651
52.661235999999995,-8.62301
35.466633,44.315808000000004
50.111445,8.680615
32.847221999999995,66.05
31.764606,35.251546000000005
37.924973,40.210983
33.321918,44.48659
6.058887,101.69001899999999
24.593334,89.035206
2.0265619999999998,45.336332
6.190087999999999,101.797961
32.116667,20.066667000000002
35.46883,44.39098
33.75,44.633333
11.874477,75.370366
35.324816999999996,43.766813
33.551708000000005,68.420464
32.225178,35.260931
36.760290000000005,3.4723949999999997
37.97918,23.716647000000002
29.142127000000002,69.100003
32.984995,70.606944
33.374542,44.69647
11.829554,12.629449000000001
33.887137,35.474084000000005
12.564148,-16.263982000000002
25.412671,90.726275
30.383333,47.7
32.880569,66.122972
26.732670000000002,85.924789
36.75506,66.897537
15.369558999999999,44.191482
-33.494536,-70.651421
34.006648999999996,71.99981700000001
36.230981,37.465696
6.912634,122.084094
30.887613,34.069953999999996
33.389934000000004,44.460652
36.533147,4.186909
34.133333,42.383333
30.182125,67.000517
47.098056,37.810278000000004
7.526586999999999,27.771234999999997
54.510893,-6.042726
33.387252000000004,44.411082
33.3,44.4
33.394444,44.358056
6.381892,101.506227
7.872180999999999,123.885775
33.748405,44.626063
36.206258,37.152077
33.1,44.583333
28.096212,65.26886
30.624722,67.326111
33.401137,43.909422
35.46883,44.39098
10.523378999999998,7.401638
30.044552000000003,31.235733000000003
48.068908,37.741825
32.075659,64.836477
35.490111999999996,71.72426899999999
34.004274,71.5448
34.914996,72.634411
1.334366,-74.841392
33.716344,74.862843
24.893379,67.028061
54.793743000000006,9.446996
33.054977,44.352033
0.477233,35.104758000000004
48.734444,38.495278000000006
36.201965,42.298297999999996
32.501659000000004,45.81879
30.210421000000004,67.01718100000001
35.613978,36.564865000000005
33.346763,43.783165999999994
14.316305999999999,121.083523
6.769722,47.430833
33.251236,44.3921
29.500003999999997,80.87003
31.513439,34.462816
33.033668,68.33116700000001
34.398515,70.274084
10.631559,14.658782
33.394528,44.380392
33.414536,44.443937
45.817605,8.826384
28.546227000000002,68.21866
-3.3787269999999996,29.361553999999998
30.197020000000002,67.01401
34.929159000000006,43.493025
33.706199,69.383108
24.366769,88.59991
34.387259,72.071671
36.797779999999996,3.7175
36.34,43.13
27.51987,85.93717600000001
33.321917,44.48659
5.433687,100.385277
6.0121910000000005,101.831474
24.938889,67.155833
33.9146598,71.459198
35.466682,44.401074
10.612186,12.193967
24.817010999999997,93.936844
33.3,44.4
31.610879999999998,65.700272
33.8925,44.709722
17.842246,121.390126
33.888963000000004,71.492269
32.898594,13.175476999999999
35.390205,44.378021000000004
36.34,43.13
6.202025,101.252379
32.156489,74.187658
2.0374369999999997,45.345713
33.370678000000005,44.52603
33.75,44.633333
23.369968,85.325012
24.795821,85.00251999999999
42.932855700000005,46.25656796
13.001763,25.122564
33.3,44.4
-11.254017,-74.637381
30.577668,31.503943
31.05,46.266667
33.371715,74.315313
13.6,40.666667
31.532569,35.099826
32.81304,69.969922
-28.0291,153.431388
11.677222,11.334444
10.266667,13.266667000000002
25.407734,64.249626
32.083993,34.888328
13.883579000000001,45.867034999999994
1.432819,43.72322
36.202104999999996,37.13426
31.777493,35.235799
31.553995,74.357514
-0.358063,42.545314000000005
43.537163,6.464755
35.46883,44.39098
33.061667,44.354525
33.3,44.4
-2.581607,30.116865
6.936786,79.85253900000001
32.184659,35.249229
34.05911,44.215906
8.632745,126.095013
48.842588,39.462621999999996
34.160470000000004,74.555116
10.277022,11.180050999999999
6.559158,101.53416700000001
6.876096,101.25905300000001
34.87934,44.612059
2.956011,-76.269046
32.568611,69.83
6.491822,101.3885
34.75,43.65
35.46883,44.39098
28.263269,84.01774499999999
26.162717999999998,50.611959999999996
33.30812,44.393932
36.356648,43.163999999999994
43.216667,44.766667
7.192233,124.53388799999999
43.25,46.583333
33.325308,44.421553
33.355478000000005,44.318517
32.362314000000005,15.032969
27.787302,77.437118
24.893379,67.028061
51.879564,0.552725
34.009667,71.579994
31.363646999999997,63.958611
32.016539,35.068807
32.116714,20.066341
32.376614000000004,62.121382
28.422321000000004,70.304379
31.547778000000005,65.454167
2.7150060000000003,44.50868
6.190087999999999,101.797961
43.31261,45.695004
30.182609999999997,67.00357199999999
1.807696,44.693574
26.579265999999997,95.09872800000001
34.604447,43.685789
22.33811,98.210327
32.937172,68.647247
33.271403,44.493660999999996
1.807696,44.693574
36.34,43.13
13.700002,123.066383
27.800009000000003,66.616609
22.866667,91.416667
24.845164,67.193825
-11.664677000000001,27.479553000000003
6.794367,-71.771549
5.512597,95.793513
19.602523,-99.05142099999999
6.7722240000000005,47.429309
33.79455,71.558111
31.803022,34.652291999999996
35.496533,43.095389000000004
6.481382,101.132091
18.9,81.35
33.298668,44.423196999999995
4.74159,7.08488
32.505556,45.824721999999994
29.033333000000002,69.15
34.604248,43.679039
33.75,44.633333
34.528455,69.17170300000001
32.370968,64.776154
34.735879,71.52583299999999
6.700696000000001,101.433915
24.204235,84.870937
33.986008,70.371291
33.076111,65.089722
33.593907,69.213999
34.471914,72.550371
34.341882,62.20320600000001
6.166706,101.911987
35.46883,44.39098
2.032623,45.340469
26.485426,65.448483
33.968747,68.95020500000001
35.46883,44.39098
48.189489,38.352191999999995
28.108232,68.025224
33.008536,35.098051
31.363646999999997,63.958611
33.908578000000006,71.07005500000001
31.200091999999998,29.918739000000002
54.713381999999996,-6.216761
43.3,45.866667
33.322812,44.420932
32.071206,73.68603399999999
24.861466,67.009938
6.799625999999999,100.917549
33.856606,42.533957
34.533056,69.166111
35.669052,43.542445
11.923862,13.603076999999999
7.353603,125.124847
49.9935,36.230383
33.851043,44.519490999999995
6.427236,101.833652
26.237218,50.582929
34.273703999999995,45.165826
34.133333,42.383333
31.211645,34.110425
33.3739,44.536066999999996
24.877812,86.921828
27.671567,85.316887
36.157641999999996,43.259414
14.694419,120.53873600000001
29.938763,30.915694000000002
18.820315,80.35890500000001
11.748845,11.965346
35.400658,44.400803
32.395693,65.716298
31.351359999999996,34.402505
25.180788,85.965391
34.091914,74.58991400000001
8.058913,125.861375
27.552989,95.69315300000001
33.327785,44.422149
33.325,44.422
7.02775,124.50280900000001
33.325,44.422
2.036039,45.349712
34.544282,69.331777
40.639348999999996,22.944616
7.9622020000000004,125.15912900000001
26.708382,88.426874
35.814324,36.614226
33.294066,44.352328
6.54381,5.898714
13.903923,100.537592
10.996501,10.408754
22.933332999999998,97.75
-0.453229,39.646099
33.697271,71.144852
15.352679,44.207052000000004
31.617666999999997,65.675942
33.27848,44.382663
33.399611,43.907902
34.528455,69.17170300000001
36.881337,4.66188
34.807989500000005,71.34658809999999
31.007894,66.397805
33.992712,68.70794000000001
32.568611,69.83
33.349790999999996,43.783364
26.633463,85.799952
2.021261,45.294693
33.718616,74.835798
33.795697,71.559055
36.142311,43.024778000000005
48.748785,38.872059
33.895519,68.763192
30.929589,66.468052
47.541340000000005,38.121821999999995
30.283079999999998,68.34989
33.314009000000006,44.506622
23.602384,89.83655300000001
11.925375,13.601253
10.456049,13.222128
33.416602000000005,43.3
24.942563,67.024119
7.031136,7.777072
8.851811,7.88342
14.202517000000002,24.663825
36.230639000000004,36.692639
6.02326,121.091117
33.362058000000005,43.807039
34.746013,62.604411999999996
34.99,70.912778
31.280267,34.240190999999996
24.924349,66.973072
31.617666999999997,65.675942
31.543430999999998,64.073424
33.336728,69.923834
26.540301,86.748377
33.75,44.633333
33.821926,69.941634
22.065576,85.22747700000001
31.837339,47.150951
23.669296,86.151112
33.310701,44.431795
34.341944,62.203056000000004
32.849467,35.069003
2.3390470000000003,42.288008000000005
47.859181,39.758421000000006
36.34,43.13
22.643432,86.137015
11.74886,11.96603
31.211645,34.110425
48.705077,37.628261
36.723836,67.111357
24.861462,67.009939
6.925712,79.85033100000001
0.48922899999999997,29.461357
6.7722240000000005,47.429309
33.922053999999996,71.462588
30.182125,67.000517
34.759444,69.47166700000001
36.733333,68.866667
34.161174,71.845274
15.663054999999998,43.94577
33.969595,71.517496
33.431899,43.311566
34.229213,70.193208
33.3,44.4
28.520665,68.54353
33.3,44.4
29.295837,13.021298
1.10091,-75.40091
25.755953,90.677305
32.514466999999996,69.29073299999999
29.9,69.25
6.33908,5.626482
-0.36027800000000004,42.548778000000006
9.216819000000001,125.966701
6.488662000000001,101.059862
6.57723,-8.418436
22.726370000000003,87.866023
33.7,45.083333
18.520429999999998,73.85674399999999
33.928159,44.773016999999996
34.813675,69.671808
30.182125,67.000517
31.5832,64.360291
30.024137,31.229525
32.974638,70.14558000000001
33.3,44.4
34.674256,70.21106800000001
31.848889,66.438333
16.062678,43.297575
